id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute,profit_net,mois,indicateur_retour,nombre_commandes_par_client,valeur_vie_client
CMD108586,2025-07-10,C0331,Lomé,Maison,Produit_Maison_1,147.22,2,0.09,5.92,Virement,Email,1.79,Livrée,267.9404,93.77914,86.06913999999999,2025-07,0,16,2654.8624
CMD108587,2025-12-09,C0357,Kinshasa,Électronique,Produit_Électronique_21,325.32,2,0.05,9.46,Mobile Money,Influenceur,8.04,Livrée,618.108,216.33779999999996,198.83779999999996,2025-12,0,19,6407.5872
CMD108588,2025-09-28,C0357,Libreville,Mode,Produit_Mode_32,23.39,3,0.06,8.14,Mobile Money,Google Ads,7.09,Retournée,65.9598,23.085929999999998,7.855929999999997,2025-09,1,19,6407.5872
CMD108589,2025-07-20,C0003,Abidjan,Maison,Produit_Maison_47,71.15,2,0.07,3.12,Virement,Email,0.82,Livrée,132.339,46.31865,42.37865,2025-07,0,26,9474.8615625
CMD108590,2025-07-09,C0156,Abidjan,Mode,Produit_Mode_20,46.42,2,0.09,9.08,Mobile Money,Google Ads,4.36,Livrée,84.48440000000001,29.56954,16.12954,2025-07,0,23,7029.902
CMD108591,2025-07-06,C0223,Kinshasa,Maison,Produit_Maison_48,79.67,1,0.1,7.1,Carte,Instagram Ads,10.89,Livrée,71.703,25.096049999999998,7.106049999999996,2025-07,0,15,3025.0357
CMD108592,2025-12-04,C0303,Kinshasa,Électronique,Produit_Électronique_16,375.34000000000003,3,0.06,5.84,Mobile Money,Influenceur,12.19,Retournée,1058.4587999999999,370.46057999999994,352.43057999999996,2025-12,1,16,4711.2797
CMD108593,2025-10-13,C0344,Kinshasa,Beauté,Produit_Beauté_5,24.08,3,0.26,3.26,Mobile Money,Instagram Ads,7.98,Retournée,53.45759999999999,18.710159999999995,7.470159999999995,2025-10,1,25,4505.910800000001
CMD108594,2025-11-29,C1933,Libreville,Électronique,Produit_Électronique_50,260.37,3,0.07,2.31,Virement,Google Ads,5.29,Livrée,726.4322999999999,254.25130499999997,246.65130499999998,2025-11,0,1,726.4322999999999
CMD108595,2025-07-16,C0304,Lomé,Maison,Produit_Maison_11,99.15,3,0.03,9.56,Carte,Influenceur,16.66,Livrée,288.52650000000006,100.98427500000001,74.76427500000001,2025-07,0,14,3827.7437
CMD108596,2025-12-07,C0362,Lomé,Maison,Produit_Maison_43,119.76,1,0.04,5.96,Mobile Money,Email,1.28,Livrée,114.9696,40.23936,32.999359999999996,2025-12,0,13,3976.922475
CMD108597,2025-12-27,C1316,Cotonou,Maison,Produit_Maison_20,76.35,2,0.05,4.74,Paiement à la livraison,Email,1.57,Livrée,145.06499999999997,50.77274999999999,44.462749999999986,2025-12,0,2,161.02579999999998
CMD108599,2025-08-08,C0542,Lomé,Électronique,Produit_Électronique_46,433.33,1,0.11,9.26,Virement,Instagram Ads,8.91,Livrée,385.6637,134.982295,116.81229499999999,2025-08,0,2,520.2882
CMD108600,2025-09-23,C0304,Dakar,Mode,Produit_Mode_42,55.8,3,0.13,9.95,Virement,Instagram Ads,8.41,Livrée,145.63799999999998,50.97329999999999,32.613299999999995,2025-09,0,14,3827.7437
CMD108601,2025-08-14,C0272,Brazzaville,Beauté,Produit_Beauté_41,18.77,2,0.05,5.77,Paiement à la livraison,Google Ads,6.7,Livrée,35.663,12.482049999999997,0.012049999999997674,2025-08,0,17,6371.673075
CMD108602,2025-11-30,C1720,Cotonou,Mode,Produit_Mode_36,50.7,1,0.1,3.74,Virement,Email,0.9,Livrée,45.63,15.9705,11.330499999999999,2025-11,0,2,58.3896
CMD108603,2025-07-17,C0076,Kinshasa,Maison,Produit_Maison_37,130.87,3,0.04,5.37,Mobile Money,Influenceur,9.84,Livrée,376.9056,131.91696,116.70695999999998,2025-07,0,18,4803.818
CMD108604,2025-12-11,C1431,Kinshasa,Maison,Produit_Maison_13,117.57,1,0.19,2.94,Virement,Instagram Ads,11.89,Livrée,95.2317,33.331095,18.501094999999996,2025-12,0,1,95.2317
CMD108606,2025-10-07,C0259,Kinshasa,Beauté,Produit_Beauté_1,25.005000000000003,2,0.0,3.01,Paiement à la livraison,Google Ads,8.0,Livrée,50.010000000000005,17.5035,6.493499999999999,2025-10,0,14,2306.0069
CMD108608,2025-12-04,C1296,Abidjan,Beauté,Produit_Beauté_13,24.44,2,0.2,5.53,Mobile Money,Instagram Ads,7.6,Livrée,39.104000000000006,13.6864,0.5564000000000018,2025-12,0,5,449.3442
CMD108609,2025-07-25,C0930,Brazzaville,Mode,Produit_Mode_36,24.48,3,0.12,5.76,Carte,Instagram Ads,9.35,Livrée,64.6272,22.619519999999998,7.509519999999997,2025-07,0,2,956.7855
CMD108610,2025-08-16,C1620,Abidjan,Mode,Produit_Mode_46,40.48,1,0.1,5.68,Carte,Instagram Ads,8.88,Livrée,36.431999999999995,12.751199999999997,-1.8088000000000033,2025-08,0,2,91.2216
CMD108611,2025-10-08,C0033,Douala,Mode,Produit_Mode_38,13.52,3,0.16,3.12,Mobile Money,Email,0.76,Annulée,34.0704,11.924639999999998,8.04464,2025-10,0,18,6675.1237
CMD108612,2025-09-22,C1391,Dakar,Mode,Produit_Mode_4,34.89,3,0.25,6.74,Paiement à la livraison,Influenceur,6.47,Livrée,78.5025,27.475875,14.265875000000001,2025-09,0,3,292.2549
CMD108613,2025-12-22,C0214,Kinshasa,Maison,Produit_Maison_50,160.39,3,0.09,3.38,Paiement à la livraison,Google Ads,4.44,Livrée,437.86469999999997,153.25264499999997,145.43264499999998,2025-12,0,20,7179.2206
CMD108614,2025-07-29,C1742,Douala,Électronique,Produit_Beauté_44,32.77,2,0.3,8.59,Carte,Instagram Ads,10.64,Livrée,45.878,16.057299999999998,-3.1727000000000025,2025-07,0,4,2412.7621999999997
CMD108615,2025-08-31,C1520,Douala,Électronique,Produit_Électronique_26,360.4,2,0.08,6.24,Paiement à la livraison,Instagram Ads,14.92,Livrée,663.136,232.09759999999997,210.93759999999997,2025-08,0,5,1475.8953999999999
CMD108616,2025-11-01,C0210,Kinshasa,Maison,Produit_Maison_15,166.58,1,0.09,6.0,Paiement à la livraison,Instagram Ads,13.45,Retournée,151.58780000000002,53.055730000000004,33.60573000000001,2025-11,1,17,2310.8251999999998
CMD108617,2025-08-22,C0298,Douala,Beauté,Produit_Beauté_26,24.41,3,0.05,6.26,Carte,Google Ads,6.39,Livrée,69.5685,24.348975,11.698974999999997,2025-08,0,14,2491.3373
CMD108618,2025-10-09,C1316,Dakar,Mode,Produit_Mode_1,22.48,1,0.29,4.07,Paiement à la livraison,Google Ads,4.47,Livrée,15.960799999999999,5.5862799999999995,-2.9537200000000006,2025-10,0,2,161.02579999999998
CMD108619,2025-12-31,C0010,Lomé,Électronique,Produit_Électronique_42,457.55,1,0.2,3.57,Carte,Instagram Ads,13.4,Livrée,366.04,128.114,111.144,2025-12,0,17,3071.3112
CMD108620,2025-07-10,C0024,Cotonou,Électronique,Produit_Électronique_36,418.35,3,0.06,4.41,Carte,Google Ads,6.26,Livrée,1179.747,412.91145,402.24145,2025-07,0,13,6769.9103
CMD108621,2025-08-25,C0320,Kinshasa,Mode,Produit_Mode_4,57.81,1,0.1,4.51,Virement,Influenceur,17.92,Livrée,52.029,18.21015,-4.219850000000003,2025-08,0,25,6863.0793
CMD108622,2025-12-25,C1559,Kinshasa,Beauté,Produit_Beauté_23,22.1,2,0.07,7.98,Carte,Email,0.85,Livrée,41.106,14.3871,5.5571,2025-12,0,4,189.2702
CMD108623,2025-10-03,C1900,Abidjan,Électronique,Produit_Électronique_38,448.79,3,0.09,2.2,Carte,Instagram Ads,13.31,Livrée,1225.1967000000002,428.81884500000007,413.3088450000001,2025-10,0,2,1291.3351000000002
CMD108624,2025-11-24,C1586,Abidjan,Électronique,Produit_Électronique_17,368.55,1,0.09,4.39,Mobile Money,Influenceur,6.64,Retournée,335.38050000000004,117.38317500000001,106.35317500000001,2025-11,1,1,335.38050000000004
CMD108625,2025-08-24,C0200,Kinshasa,Électronique,Produit_Électronique_45,441.78,1,0.03,3.68,Carte,Google Ads,4.63,Retournée,428.5266,149.98431,141.67431,2025-08,1,15,3408.7906
CMD108626,2025-08-16,C0384,Abidjan,Beauté,Produit_Beauté_29,22.81,3,0.08,6.22,Carte,Instagram Ads,12.27,Livrée,62.9556,22.03446,3.544460000000001,2025-08,0,18,6145.8629
CMD108627,2025-10-11,C0060,Lomé,Électronique,Produit_Électronique_48,398.27,2,0.08,6.8,Carte,Google Ads,5.88,Livrée,732.8168,256.48587999999995,243.80587999999995,2025-10,0,14,3135.68995
CMD108628,2025-09-18,C1098,Abidjan,Maison,Produit_Maison_34,104.09,2,0.1,8.18,Paiement à la livraison,Google Ads,3.02,Livrée,187.36200000000002,65.5767,54.3767,2025-09,0,3,824.1616000000001
CMD108629,2025-09-06,C0485,Kinshasa,Maison,Produit_Maison_29,181.56,1,0.28,7.32,Carte,Instagram Ads,5.54,Livrée,130.7232,45.753119999999996,32.893119999999996,2025-09,0,2,223.2004
CMD108630,2025-10-22,C0356,Kinshasa,Électronique,Produit_Électronique_50,490.17,1,0.28,4.81,Carte,Instagram Ads,6.26,Retournée,352.9224,123.52283999999999,112.45283999999998,2025-10,1,20,6600.6065
CMD108631,2025-10-31,C0170,Abidjan,Mode,Produit_Mode_18,40.14,1,0.23,6.72,Carte,Email,0.67,Livrée,30.9078,10.81773,3.4277299999999995,2025-10,0,16,5923.7144
CMD108632,2025-08-18,C0694,Douala,Mode,Produit_Mode_22,54.96,3,0.17,4.8,Carte,Instagram Ads,11.17,Livrée,136.85039999999998,47.89763999999999,31.92763999999999,2025-08,0,4,2003.1005999999998
CMD108633,2025-10-23,C0340,Kinshasa,Électronique,Produit_Électronique_40,445.69,1,0.09,5.79,Mobile Money,Google Ads,6.94,Livrée,405.5779,141.95226499999998,129.222265,2025-10,0,20,5113.9787
CMD108634,2025-09-21,C0275,Kinshasa,Beauté,Produit_Beauté_3,19.5,1,0.07,6.55,Paiement à la livraison,Email,1.36,Livrée,18.134999999999998,6.347249999999999,-1.562750000000001,2025-09,0,14,3459.6516
CMD108635,2025-08-20,C0120,Kinshasa,Beauté,Produit_Beauté_19,21.65,2,0.04,9.27,Paiement à la livraison,Google Ads,7.94,Livrée,41.568,14.548799999999998,-2.661200000000002,2025-08,0,29,9581.1207
CMD108636,2025-11-20,C0184,Kinshasa,Électronique,Produit_Électronique_24,346.42,2,0.06,4.19,Paiement à la livraison,Google Ads,4.55,Livrée,651.2696,227.94435999999996,219.20435999999995,2025-11,0,20,8547.39695
CMD108637,2025-08-22,C0665,Libreville,Mode,Produit_Mode_16,77.08,3,0.27,7.1,Virement,Email,1.24,Livrée,168.8052,59.08182,50.74182,2025-08,0,3,485.66150000000005
CMD108638,2025-09-05,C1011,Kinshasa,Mode,Produit_Mode_32,39.49,1,0.27,4.22,Mobile Money,Instagram Ads,8.38,Livrée,28.8277,10.089694999999999,-2.5103050000000016,2025-09,0,5,451.84495000000004
CMD108639,2025-07-01,C0087,Kinshasa,Beauté,Produit_Beauté_49,25.07,2,0.1,5.94,Carte,Instagram Ads,7.06,Livrée,45.126000000000005,15.7941,2.7940999999999994,2025-07,0,15,5106.599200000001
CMD108640,2025-12-31,C0252,Douala,Maison,Produit_Maison_1,52.53,1,0.05,9.52,Carte,Google Ads,3.4,Livrée,49.9035,17.466224999999998,4.546224999999998,2025-12,0,15,6297.1065
CMD108641,2025-09-02,C1642,Douala,Électronique,Produit_Électronique_17,325.97,1,0.1,2.14,Mobile Money,Instagram Ads,8.0,Livrée,293.37300000000005,102.68055000000001,92.54055000000001,2025-09,0,4,569.0274000000001
CMD108642,2025-07-25,C0829,Kinshasa,Électronique,Produit_Électronique_37,343.6,2,0.3,9.81,Carte,Instagram Ads,5.91,Retournée,481.04,168.364,152.644,2025-07,1,2,575.018
CMD108643,2025-10-27,C0360,Kinshasa,Électronique,Produit_Électronique_8,394.91,3,0.13,5.48,Virement,Instagram Ads,10.12,Livrée,1030.7151000000001,360.750285,345.150285,2025-10,0,15,4893.2763
CMD108644,2025-10-11,C0288,Dakar,Mode,Produit_Mode_17,45.09,3,0.1,7.18,Paiement à la livraison,Instagram Ads,9.25,Retournée,121.74300000000001,42.61005,26.18005,2025-10,1,13,3558.4108250000004
CMD108645,2025-09-18,C0306,Douala,Beauté,Produit_Beauté_38,24.83,1,0.08,2.51,Mobile Money,Influenceur,9.23,Annulée,22.8436,7.995259999999999,-3.744740000000001,2025-09,0,10,1256.5729
CMD108646,2025-09-12,C1446,Brazzaville,Beauté,Produit_Beauté_46,16.99,2,0.27,7.45,Paiement à la livraison,Instagram Ads,14.07,Livrée,24.8054,8.68189,-12.83811,2025-09,0,8,3501.003
CMD108647,2025-07-20,C0331,Kinshasa,Mode,Produit_Mode_30,24.85,2,0.16,3.73,Mobile Money,Instagram Ads,8.63,Livrée,41.748,14.611799999999999,2.2517999999999976,2025-07,0,16,2654.8624
CMD108648,2025-12-24,C0909,Kinshasa,Mode,Produit_Mode_2,48.44,3,0.1,8.76,Carte,Instagram Ads,10.33,Livrée,130.788,45.775800000000004,26.685800000000008,2025-12,0,3,967.4196
CMD108649,2025-09-26,C0331,Dakar,Maison,Produit_Maison_11,104.21,2,0.22,3.7,Carte,Instagram Ads,5.89,Livrée,162.5676,56.89865999999999,47.30865999999999,2025-09,0,16,2654.8624
CMD108650,2025-10-06,C0092,Brazzaville,Beauté,Produit_Beauté_27,17.56,1,0.05,5.48,Virement,Google Ads,5.62,Livrée,16.682,5.838699999999999,-5.261300000000001,2025-10,0,16,4486.8212
CMD108651,2025-09-30,C1197,Dakar,Mode,Produit_Mode_46,36.41,2,0.21,4.89,Carte,Google Ads,4.8,Livrée,57.5278,20.134729999999998,10.444729999999996,2025-09,0,3,259.78679999999997
CMD108652,2025-11-13,C0196,Abidjan,Électronique,Produit_Électronique_17,252.22,1,0.06,3.11,Paiement à la livraison,Google Ads,6.37,Livrée,237.08679999999998,82.98037999999998,73.50037999999998,2025-11,0,19,5363.800475
CMD108653,2025-12-07,C0111,Douala,Maison,Produit_Maison_18,220.2775,2,0.03,8.41,Paiement à la livraison,Influenceur,14.04,Livrée,427.33835,149.5684225,127.11842250000001,2025-12,0,12,4386.68995
CMD108654,2025-09-29,C0310,Brazzaville,Électronique,Produit_Électronique_12,218.57,3,0.1,5.18,Carte,Instagram Ads,8.18,Livrée,590.139,206.54864999999998,193.18864999999997,2025-09,0,25,6255.4293
CMD108655,2025-08-29,C0284,Dakar,Électronique,Produit_Électronique_41,402.08,1,0.0,5.9,Carte,Email,1.07,Livrée,402.08,140.72799999999998,133.75799999999998,2025-08,0,19,4292.6759
CMD108656,2025-09-16,C0114,Kinshasa,Maison,Produit_Maison_43,111.86,3,0.06,5.36,Mobile Money,Google Ads,7.37,Livrée,315.44519999999994,110.40581999999998,97.67581999999997,2025-09,0,21,8944.8079
CMD108657,2025-12-21,C1851,Dakar,Mode,Produit_Mode_40,60.74,2,0.23,3.98,Carte,Instagram Ads,11.5,Livrée,93.53960000000001,32.73886,17.258860000000002,2025-12,0,1,93.53960000000001
CMD108658,2025-07-16,C0224,Kinshasa,Électronique,Produit_Électronique_39,158.11,2,0.07,5.54,Paiement à la livraison,Instagram Ads,12.32,Livrée,294.0846,102.92961,85.06960999999998,2025-07,0,13,3907.8471
CMD108659,2025-09-17,C0385,Lomé,Électronique,Produit_Électronique_42,390.9,2,0.25,7.22,Mobile Money,Instagram Ads,14.8,Livrée,586.3499999999999,205.22249999999997,183.20249999999996,2025-09,0,16,4251.2811
CMD108660,2025-09-04,C0293,Douala,Électronique,Produit_Électronique_19,374.03,2,0.04,2.28,Mobile Money,Email,0.95,Annulée,718.1375999999999,251.34815999999995,248.11815999999996,2025-09,0,18,5688.269499999999
CMD108661,2025-11-29,C0249,Abidjan,Beauté,Produit_Beauté_11,28.58,2,0.02,2.73,Virement,Google Ads,3.4,Livrée,56.016799999999996,19.60588,13.475879999999998,2025-11,0,19,5367.8114000000005
CMD108662,2025-08-21,C0370,Kinshasa,Maison,Produit_Maison_21,86.18,1,0.23,7.8,Carte,Instagram Ads,8.94,Livrée,66.35860000000001,23.225510000000003,6.485510000000003,2025-08,0,17,3317.6285
CMD108663,2025-07-18,C1838,Kinshasa,Électronique,Produit_Mode_49,48.4,3,0.27,4.2,Carte,Google Ads,5.41,Livrée,105.996,37.0986,27.488599999999995,2025-07,0,4,529.9317
CMD108664,2025-10-18,C0376,Kinshasa,Électronique,Produit_Mode_3,30.3,3,0.11,4.56,Paiement à la livraison,Instagram Ads,12.83,Retournée,80.90100000000001,28.315350000000002,10.925350000000003,2025-10,1,14,5261.8575
CMD108665,2025-07-23,C0218,Kinshasa,Mode,Produit_Mode_33,21.39,3,0.12,9.22,Paiement à la livraison,Google Ads,5.79,Livrée,56.4696,19.76436,4.754359999999999,2025-07,0,16,5117.3332
CMD108666,2025-12-21,C0158,Lomé,Mode,Produit_Mode_27,65.27,1,0.16,6.76,Virement,Email,0.75,Livrée,54.82679999999999,19.189379999999996,11.679379999999997,2025-12,0,16,1824.63765
CMD108667,2025-10-01,C0386,Dakar,Mode,Produit_Mode_17,67.43,3,0.17,7.62,Virement,Instagram Ads,7.56,Livrée,167.9007,58.76524499999999,43.58524499999999,2025-10,0,13,2558.29345
CMD108668,2025-12-27,C0085,Kinshasa,Électronique,Produit_Électronique_47,235.7,3,0.09,2.07,Virement,Email,1.15,Livrée,643.4609999999999,225.21134999999995,221.99134999999995,2025-12,0,17,4530.4989
CMD108669,2025-09-14,C0036,Kinshasa,Beauté,Produit_Beauté_13,20.41,2,0.02,8.72,Paiement à la livraison,Email,1.17,Livrée,40.0036,14.001259999999998,4.111259999999998,2025-09,0,13,4443.6337
CMD108670,2025-11-12,C0406,Brazzaville,Électronique,Produit_Électronique_25,415.83,3,0.01,5.14,Paiement à la livraison,Email,1.33,Livrée,1235.0151,432.255285,425.78528500000004,2025-11,0,4,2644.5981
CMD108671,2025-12-02,C1071,Kinshasa,Beauté,Produit_Beauté_19,20.95,1,0.06,2.48,Virement,Instagram Ads,13.65,Livrée,19.692999999999998,6.892549999999999,-9.23745,2025-12,0,4,1110.9734
CMD108672,2025-12-03,C0022,Lomé,Mode,Produit_Mode_22,7.21,1,0.26,7.47,Paiement à la livraison,Instagram Ads,9.86,Livrée,5.3354,1.8673899999999999,-15.46261,2025-12,0,23,7146.3024
CMD108674,2025-09-27,C0412,Kinshasa,Beauté,Produit_Beauté_30,25.16,2,0.24,2.99,Carte,Instagram Ads,10.73,Retournée,38.2432,13.38512,-0.33488000000000007,2025-09,1,2,1117.9569999999999
CMD108675,2025-12-01,C0213,Kinshasa,Mode,Produit_Mode_46,32.0,2,0.1,8.7,Virement,Email,0.77,Livrée,57.6,20.16,10.690000000000001,2025-12,0,19,4846.2589
CMD108676,2025-11-12,C1057,Douala,Maison,Produit_Maison_4,80.47,2,0.2,3.49,Virement,Instagram Ads,12.69,Retournée,128.752,45.0632,28.883200000000002,2025-11,1,2,678.6741
CMD108677,2025-11-09,C1305,Douala,Maison,Produit_Maison_18,99.95,3,0.02,4.16,Mobile Money,Google Ads,4.88,Livrée,293.853,102.84855,93.80855000000001,2025-11,0,3,706.1216000000001
CMD108678,2025-09-20,C0310,Dakar,Électronique,Produit_Électronique_23,411.13,2,0.08,8.34,Virement,Email,1.78,Livrée,756.4792,264.76772,254.64772000000002,2025-09,0,25,6255.4293
CMD108679,2025-09-08,C1040,Dakar,Mode,Produit_Mode_36,31.47,1,0.11,2.6,Paiement à la livraison,Email,1.3,Livrée,28.0083,9.802904999999999,5.902905,2025-09,0,2,1007.6312999999998
CMD108680,2025-11-11,C0333,Kinshasa,Maison,Produit_Maison_10,102.09,1,0.01,8.86,Virement,Influenceur,12.23,Livrée,101.0691,35.374185,14.284184999999997,2025-11,0,15,4252.2508
CMD108681,2025-09-28,C0157,Douala,Maison,Produit_Maison_13,119.37,1,0.1,2.24,Carte,Google Ads,3.81,Livrée,107.433,37.60155,31.551550000000002,2025-09,0,26,11552.303225
CMD108682,2025-11-30,C0344,Douala,Mode,Produit_Mode_29,26.3,1,0.09,4.54,Carte,Google Ads,7.44,Annulée,23.933,8.37655,-3.6034500000000005,2025-11,0,25,4505.910800000001
CMD108683,2025-11-08,C0228,Cotonou,Mode,Produit_Mode_1,28.86,1,0.05,4.88,Virement,Instagram Ads,8.14,Livrée,27.416999999999998,9.595949999999998,-3.424050000000002,2025-11,0,9,2190.4299
CMD108684,2025-07-09,C0389,Douala,Mode,Produit_Mode_46,50.07,2,0.21,6.8,Paiement à la livraison,Instagram Ads,13.17,Livrée,79.1106,27.68871,7.71871,2025-07,0,18,3744.187
CMD108685,2025-07-16,C0803,Dakar,Maison,Produit_Maison_14,42.92,2,0.03,9.45,Mobile Money,Email,0.8,Livrée,83.2648,29.142679999999995,18.892679999999995,2025-07,0,1,83.2648
CMD108686,2025-10-08,C0092,Douala,Mode,Produit_Mode_23,25.24,3,0.14,8.98,Carte,Google Ads,6.37,Livrée,65.11919999999999,22.791719999999994,7.441719999999994,2025-10,0,16,4486.8212
CMD108687,2025-07-24,C1504,Dakar,Mode,Produit_Mode_28,43.91,2,0.15,8.52,Virement,Google Ads,4.13,Livrée,74.64699999999999,26.126449999999995,13.476449999999996,2025-07,0,5,735.2881000000001
CMD108688,2025-10-15,C1313,Dakar,Mode,Produit_Mode_45,41.55,2,0.21,9.42,Mobile Money,Instagram Ads,11.02,Livrée,65.649,22.977149999999998,2.5371499999999987,2025-10,0,3,129.2091
CMD108689,2025-09-06,C0853,Kinshasa,Maison,Produit_Maison_5,90.54,3,0.27,3.67,Virement,Instagram Ads,14.03,Livrée,198.2826,69.39891,51.69891,2025-09,0,4,395.432
CMD108690,2025-10-22,C0356,Kinshasa,Électronique,Produit_Électronique_48,312.04,3,0.07,6.37,Virement,Google Ads,6.8,Livrée,870.5916000000001,304.70706,291.53706,2025-10,0,20,6600.6065
CMD108692,2025-10-09,C0252,Dakar,Mode,Produit_Mode_39,44.65,3,0.18,3.56,Carte,Influenceur,14.65,Livrée,109.839,38.44365,20.233649999999997,2025-10,0,15,6297.1065
CMD108694,2025-10-14,C1618,Abidjan,Électronique,Produit_Électronique_39,452.08,1,0.06,4.71,Virement,Instagram Ads,10.28,Livrée,424.95519999999993,148.73431999999997,133.74431999999996,2025-10,0,4,1457.8528999999999
CMD108695,2025-12-15,C1697,Abidjan,Maison,Produit_Maison_41,98.64,2,0.16,2.45,Mobile Money,Instagram Ads,9.27,Livrée,165.71519999999998,58.00031999999999,46.28031999999999,2025-12,0,1,165.71519999999998
CMD108696,2025-11-20,C0245,Kinshasa,Mode,Produit_Mode_1,47.84,2,0.3,8.89,Virement,Instagram Ads,5.84,Livrée,66.976,23.441599999999998,8.711599999999997,2025-11,0,16,2562.0515
CMD108697,2025-08-04,C0241,Lomé,Mode,Produit_Mode_23,65.43,3,0.11,3.0,Virement,Instagram Ads,10.0,Livrée,174.6981,61.144335,48.144335,2025-08,0,15,5272.0516
CMD108698,2025-07-30,C0925,Kinshasa,Beauté,Produit_Beauté_50,16.79,1,0.19,9.01,Carte,Instagram Ads,10.98,Livrée,13.5999,4.759964999999999,-15.230035,2025-07,0,5,273.2263
CMD108700,2025-10-19,C0370,Abidjan,Mode,Produit_Mode_31,55.01,1,0.07,9.44,Paiement à la livraison,Instagram Ads,5.1,Livrée,51.159299999999995,17.905754999999996,3.3657549999999965,2025-10,0,17,3317.6285
CMD108701,2025-10-01,C0232,Dakar,Mode,Produit_Mode_22,25.72,1,0.16,5.28,Virement,Email,0.71,Livrée,21.604799999999997,7.561679999999998,1.571679999999998,2025-10,0,20,4775.51385
CMD108702,2025-12-20,C0028,Cotonou,Maison,Produit_Maison_38,90.95,3,0.27,2.99,Virement,Instagram Ads,9.69,Livrée,199.18050000000002,69.713175,57.033175000000014,2025-12,0,15,6517.5100999999995
CMD108703,2025-12-10,C1548,Dakar,Beauté,Produit_Beauté_39,20.95,2,0.03,7.34,Mobile Money,Influenceur,9.08,Livrée,40.643,14.22505,-2.1949500000000004,2025-12,0,5,750.5296000000001
CMD108704,2025-10-23,C0183,Dakar,Beauté,Produit_Beauté_43,24.36,3,0.25,5.62,Paiement à la livraison,Instagram Ads,11.54,Livrée,54.81,19.1835,2.0234999999999985,2025-10,0,16,3513.1234999999997
CMD108705,2025-09-15,C0347,Lomé,Électronique,Produit_Électronique_38,427.64,1,0.02,5.18,Carte,Email,0.94,Livrée,419.0872,146.68052,140.56052,2025-09,0,20,4794.5428999999995
CMD108708,2025-11-21,C0959,Brazzaville,Maison,Produit_Maison_29,144.36,2,0.0,2.41,Mobile Money,Google Ads,7.53,Livrée,288.72,101.052,91.11200000000001,2025-11,0,3,1329.238
